date_time,mode_ecs,mode_chauf,temp_ecs,temp_air_ext,cons_chauf_retour,temp_chauf_aller,temp_chauf_retour
2020-12-07 03:04:02,,0,59,,,38.8,37.3
2020-12-07 03:06:02,,,,,,38.4,37.1
2020-12-07 03:08:02,,,,,,37.6,36.8
2020-12-07 03:10:02,,,,,,37,36.7
2020-12-07 03:10:03,,,58.9,,,,
2020-12-07 03:12:02,,,,,,36.6,36.5
2020-12-07 03:12:03,,,58.8,,,,
2020-12-07 03:14:02,,,58.7,,,,36.1
2020-12-07 03:16:02,,,58.6,,,,35.9
2020-12-07 03:18:02,,,,,34.3,36.4,35.8
2020-12-07 03:20:02,,,58.5,,,36.2,
2020-12-07 03:22:02,,,,,,36,36
2020-12-07 03:22:03,,,58.4,,,,
2020-12-07 03:24:02,,,58.3,,,35.8,
2020-12-07 03:26:02,,,58.2,,,35.6,
2020-12-07 03:28:02,,,,,,35.4,
2020-12-07 03:30:02,,,58.1,,,,35.9
2020-12-07 03:32:02,,,58,,34.4,,
2020-12-07 03:34:02,,,,,,35.5,35.7
2020-12-07 03:36:02,,,57.8,,,,35.5
2020-12-07 03:38:02,,,,,,,35.3
2020-12-07 03:38:03,,,57.7,,34.3,,
2020-12-07 03:40:02,,,,,,,35.1
2020-12-07 03:40:03,,,57.6,,,,
2020-12-07 03:42:03,,,,,34.4,,34.9
2020-12-07 03:44:02,,,57.4,,,35.4,34.7
2020-12-07 03:46:02,,,,,,35.2,34.6
2020-12-07 03:48:02,,,,,,35.1,
2020-12-07 03:48:03,,,57.3,,,,
2020-12-07 03:50:02,,,,,,34.9,
2020-12-07 03:50:03,,,,,,,34.5
2020-12-07 03:52:02,,,,,,34.7,
2020-12-07 03:52:03,,,57.2,,,,34.4
2020-12-07 03:54:02,,,57,,,34.6,34.3
2020-12-07 03:56:02,,,,,,34.5,34.2
2020-12-07 03:58:02,,,,,,34.4,34.1
2020-12-07 03:58:03,,,56.9,,,,
2020-12-07 04:00:02,,,,,,34.3,
2020-12-07 04:00:03,,,56.8,,,,34
2020-12-07 04:02:02,,,56.7,,,34.2,33.9
2020-12-07 04:04:03,,,56.6,,34.3,34.1,33.8
2020-12-07 04:06:02,,,,,,34,
2020-12-07 04:06:03,,,56.5,,34.4,,33.7
2020-12-07 04:08:02,,,56.4,,,,33.6
2020-12-07 04:10:03,,,,,,33.9,33.5
2020-12-07 04:12:02,,,56.3,,,33.8,33.4
2020-12-07 04:14:02,,,56.2,,,33.6,33.3
2020-12-07 04:16:02,,,56.1,,34.5,33.5,33.2
2020-12-07 04:18:02,,,56,,,33.4,33.1
2020-12-07 04:20:03,,,,,34.4,33.3,33
2020-12-07 04:22:02,,,55.9,,34.5,33.2,32.9
2020-12-07 04:24:02,,,55.8,,,33.1,32.8
2020-12-07 04:26:03,,,55.7,,,33,
2020-12-07 04:28:02,,,55.6,,,32.9,32.6
2020-12-07 04:30:03,,,55.4,,,32.8,32.5
2020-12-07 04:34:02,,,55.3,,,32.7,32.3
2020-12-07 04:36:02,,,55.2,,,32.6,32.2
2020-12-07 04:38:02,,,,,,32.5,
2020-12-07 04:38:03,,,55.1,,,,32.1
2020-12-07 04:40:02,,,,,,32.4,31.9
2020-12-07 04:42:02,,,,,,32.3,
2020-12-07 04:42:03,,,55,,,,31.7
2020-12-07 04:44:02,,,54.8,,,32.2,31.5
2020-12-07 04:46:02,,1,,,,32.1,31.4
2020-12-07 04:48:02,,,,,,36.4,31.6
2020-12-07 04:48:03,,,54.7,,,,
2020-12-07 04:50:02,,,,,,37.2,32.1
2020-12-07 04:50:03,,,,,34.4,,
2020-12-07 04:52:02,,,,,,38.8,
2020-12-07 04:52:03,,,,,34.5,,33.8
2020-12-07 04:54:02,,,54.6,,,40.1,35
2020-12-07 04:56:02,,,54.7,,,41,35.9
2020-12-07 04:58:02,,,,,,42.2,37
2020-12-07 04:58:03,,,54.6,,,,
2020-12-07 05:00:02,,,,4.3,,,
2020-12-07 05:00:03,,0,,,34.4,38.8,37.3
2020-12-07 05:02:02,,,,,39.5,38.4,37.1
2020-12-07 05:04:02,,,,,39.4,38,36.8
2020-12-07 05:06:02,,,,,,37.4,36.7
2020-12-07 05:08:02,,,54.5,,,37,36.6
2020-12-07 05:10:02,,1,,,,36.6,36.4
2020-12-07 05:12:02,,,,,,40.1,35.8
2020-12-07 05:12:03,,,54.4,,,,
2020-12-07 05:14:02,,,,,,41.2,36.4
2020-12-07 05:16:02,,,,,,42.8,37.9
2020-12-07 05:18:02,,,,,,44.2,
2020-12-07 05:18:03,,,,,,,39.1
2020-12-07 05:20:02,,,,,,43.9,38.7
2020-12-07 05:20:03,,,54.3,,,,
2020-12-07 05:22:03,,,,,,44.7,39.7
2020-12-07 05:24:02,,,,,,46.3,41.4
2020-12-07 05:26:02,,,,,,46,40.8
2020-12-07 05:28:02,,,,,,46.5,41.5
2020-12-07 05:30:02,,,,,,44.1,42.6
2020-12-07 05:30:03,,0,,,,,
2020-12-07 05:32:02,,,,,,43.8,42.3
2020-12-07 05:34:02,,,,,,43.2,
2020-12-07 05:34:03,,,,,,,42.1
2020-12-07 05:36:02,,,,,,43.3,41.6
2020-12-07 05:38:02,,,,,,42.9,41.1
2020-12-07 05:40:03,,,,,,42.5,40.8
2020-12-07 05:42:02,,,,,,42.1,40.5
2020-12-07 05:44:02,,,,,,41.8,40.3
2020-12-07 05:46:03,,,54.2,,39.5,41.5,
2020-12-07 05:48:02,,,,,,41.2,39.8
2020-12-07 05:50:03,,,,,39.6,41,38.9
2020-12-07 05:52:02,,,,,,40.5,38.8
2020-12-07 05:54:02,,,,,,40,39
2020-12-07 05:56:02,,,,,,39.8,39.1
2020-12-07 05:56:03,,,54.1,,,,
2020-12-07 05:58:02,,,54,,39.5,39.6,39.2
2020-12-07 06:00:03,,,,,,39.3,39.1
2020-12-07 06:02:02,,,,,,39.1,38.9
2020-12-07 06:04:02,,,53.9,,,38.8,38.7
2020-12-07 06:06:02,,,,,,38.6,38.5
2020-12-07 06:08:02,,,,,,38.4,38.3
2020-12-07 06:08:03,,,53.8,,39.6,,
2020-12-07 06:10:02,,,,,,,37.7
2020-12-07 06:10:03,,,,,39.5,,
2020-12-07 06:12:02,,,,,,,37
2020-12-07 06:14:02,,1,53.7,,,37.9,36.2
2020-12-07 06:16:02,,,,,,41.4,36.7
2020-12-07 06:18:02,,,,,39.6,42,36.9
2020-12-07 06:20:02,,,,,,42.7,37.8
2020-12-07 06:20:03,,,,,39.5,,
2020-12-07 06:22:02,,,53.6,,39.6,44.3,39.2
2020-12-07 06:24:02,,,,,,45,39.9
2020-12-07 06:26:02,,,,,,45.8,40.8
2020-12-07 06:28:02,,,,,,46.7,41.7
2020-12-07 06:30:03,,,53.5,,,47.6,42.7
2020-12-07 06:32:02,,0,,,,43.6,42.3
2020-12-07 06:34:02,,,,,,43.2,42.1
2020-12-07 06:36:02,,,53.6,,,,41.6
2020-12-07 06:38:02,,,53.5,,,42.7,41.3
2020-12-07 06:40:02,,,,,,42.1,41.1
2020-12-07 06:42:02,,,,,,41.6,41
2020-12-07 06:44:02,,,,,,41.4,40.5
2020-12-07 06:46:02,,,53.4,,,41.2,40
2020-12-07 06:48:02,,,,,,41.1,39.5
2020-12-07 06:50:02,,,,,,40.8,39.4
2020-12-07 06:52:02,,,,,,40.5,39.3
2020-12-07 06:52:03,,,53.3,,,,
2020-12-07 06:54:02,,,,,,40.2,39.2
2020-12-07 06:56:02,,,,,,40,38.9
2020-12-07 06:58:02,,,53.2,,,39.7,38.7
2020-12-07 07:00:03,,,,4.2,,39.4,38.5
2020-12-07 07:02:02,,,53.1,,,39.1,38.3
2020-12-07 07:04:02,,,,,,38.9,38.1
2020-12-07 07:06:02,,,,,,38.8,37.9
2020-12-07 07:08:02,,,53,,,38.6,37.7
2020-12-07 07:10:02,,,,,,38.4,
2020-12-07 07:10:03,,,,,,,37.4
2020-12-07 07:12:02,,,52.9,,,38.3,37.3
2020-12-07 07:14:02,,,,,,38,37
2020-12-07 07:16:02,,,,,,37.8,
2020-12-07 07:16:03,,,52.8,,,,36.8
2020-12-07 07:18:02,,,52.7,,,37.6,36.6
2020-12-07 07:20:03,,1,,,,,36.7
2020-12-07 07:22:02,,,52.6,,,41.5,
2020-12-07 07:24:02,,,,,,42,37.1
2020-12-07 07:24:03,,,52.7,,,,
2020-12-07 07:26:02,,,,,,43.3,38.4
2020-12-07 07:28:02,,,52.6,,,44.4,39.3
2020-12-07 07:30:03,,,,,,45.2,40.1
2020-12-07 07:32:02,,,,,,45,39.8
2020-12-07 07:34:02,,,52.5,,,44.1,38.8
2020-12-07 07:36:02,,,52.6,,,44.3,39.2
2020-12-07 07:38:02,,,,,,45.2,40.2
2020-12-07 07:40:02,,,,,,46,41
2020-12-07 07:42:02,,,,,,46.6,41.6
2020-12-07 07:42:03,,,52.5,,,,
2020-12-07 07:44:02,,,,,,47.3,42.4
2020-12-07 07:46:02,,0,,,,43.8,42.3
2020-12-07 07:48:02,,,,,,43.6,42.1
2020-12-07 07:50:02,,,,,,43.1,41.7
2020-12-07 07:52:02,,,,,,43,41.3
2020-12-07 07:54:02,,,,,,42.4,41
2020-12-07 07:56:02,,,,,,41.9,40.8
2020-12-07 07:58:02,,,52.4,,,41.5,40.6
2020-12-07 08:00:02,,,,,,41.2,40.2
2020-12-07 08:02:02,,,,,,41,39.7
2020-12-07 08:04:02,,,,,,40.9,39.1
2020-12-07 08:04:03,,,52.3,,,,
2020-12-07 08:06:02,,,,,,40.6,38.8
2020-12-07 08:06:03,,,52.4,,,,
2020-12-07 08:08:02,,,52.3,,,40.3,
2020-12-07 08:10:03,,,,,,40,38.7
2020-12-07 08:12:02,,,,,39.7,39.7,38.6
2020-12-07 08:14:02,,,,,,39.4,38.3
2020-12-07 08:14:03,,,52.2,,,,
2020-12-07 08:16:02,,,,,,39.1,
2020-12-07 08:16:03,,,,,,,38.1
2020-12-07 08:18:02,,,52.1,,,38.8,37.9
2020-12-07 08:20:03,,,,,,38.6,37.6
2020-12-07 08:22:02,,,52,,,38.4,37.3
2020-12-07 08:24:02,,,,,,38.3,36.8
2020-12-07 08:26:02,,1,,,,40.5,
2020-12-07 08:26:03,,,51.9,,,,
2020-12-07 08:28:02,,,,,,41.6,36.6
2020-12-07 08:30:02,,,,,,41.3,
2020-12-07 08:30:03,,,,,,,36.3
2020-12-07 08:32:02,,,,,,42.6,37.7
2020-12-07 08:34:02,,,,,,43.7,38.7
2020-12-07 08:36:03,,,51.8,,,44.6,39.5
2020-12-07 08:38:02,,,,,39.6,45.1,40
2020-12-07 08:40:03,,,,,39.7,46,41
2020-12-07 08:42:02,,,,,,46.8,41.7
2020-12-07 08:44:03,,,,,,47.5,42.4
2020-12-07 08:46:02,,,,,,47.6,42.6
2020-12-07 08:48:02,,0,,,,43.6,42.4
2020-12-07 08:50:03,,,,,,43.8,42.1
2020-12-07 08:52:02,,,,,39.6,43.1,41.8
2020-12-07 08:54:02,,,,,39.7,43,41.4
2020-12-07 08:56:02,,,,,,42.8,
2020-12-07 08:56:03,,,,,39.6,,40.9
2020-12-07 08:58:02,,,,,,42.3,40.6
2020-12-07 09:00:03,,,,4.1,,41.9,40.5
2020-12-07 09:00:04,,,51.7,,,,
2020-12-07 09:02:02,,,,,,41.6,40.2
2020-12-07 09:04:02,,,,,,41.3,39.6
2020-12-07 09:06:02,,,,,,41,39.1
2020-12-07 09:08:03,,,51.6,,,40.6,
2020-12-07 09:10:02,,,,,,40.3,
2020-12-07 09:12:02,,,,,,39.9,39
2020-12-07 09:14:02,,,51.5,,,39.7,38.7
2020-12-07 09:16:02,,,,,,39.5,38.3
2020-12-07 09:18:02,,,,,,39.2,37.7
2020-12-07 09:20:03,,,,,,38.9,37.3
2020-12-07 09:22:02,,,,,,38.7,37.1
2020-12-07 09:24:02,,,,,,38.5,37
2020-12-07 09:24:03,,,51.4,,,,
2020-12-07 09:26:02,,,51.3,,39.5,38.3,
2020-12-07 09:28:02,,,,,,38.1,36.8
2020-12-07 09:30:02,,,,,,37.8,
2020-12-07 09:30:03,,,51.2,,,,36.6
2020-12-07 09:32:02,,1,,,,41.2,36.7
2020-12-07 09:34:02,,,,,,41.7,
2020-12-07 09:36:02,,,,,,42,37.1
2020-12-07 09:38:02,,,,,,43.3,38.4
2020-12-07 09:40:03,,,,,,44.2,39.2
2020-12-07 09:42:02,,,51.1,,,44.9,39.8
2020-12-07 09:44:02,,,,,,45.6,40.5
2020-12-07 09:46:02,,,,,,46.5,41.5
2020-12-07 09:48:02,,,,,,47.4,42.4
2020-12-07 09:50:02,,,,,,47.3,42.2
2020-12-07 09:52:02,,0,,,,43.9,42.4
2020-12-07 09:54:02,,,51,,,44,42.1
2020-12-07 09:56:02,,,50.5,,39.6,43.4,41.8
2020-12-07 09:58:02,,,49.3,,,43.1,41.5
2020-12-07 10:00:03,,,,4.3,,43,41
2020-12-07 10:00:04,,,47.9,,,,
2020-12-07 10:02:02,,,48,,,42.7,40.8
2020-12-07 10:04:02,,,,,,42.5,40.4
2020-12-07 10:04:03,,,47.8,,,,
2020-12-07 10:06:02,,,,,,42.6,39.6
2020-12-07 10:06:03,,,47.3,,39.5,,
2020-12-07 10:08:02,,,47.4,,,42.4,39.3
2020-12-07 10:10:03,,,47.3,,,42.2,39
2020-12-07 10:12:02,,,47.2,,,41.9,38.8
2020-12-07 10:14:02,,,,,,41.6,38.6
2020-12-07 10:16:03,,,47.1,,,41.3,38.2
2020-12-07 10:18:02,,,,,,41.1,37.9
2020-12-07 10:20:03,,,47,,,40.9,37.6
2020-12-07 10:22:02,,,,,,40.6,37.4
2020-12-07 10:24:02,,,,,,40.4,
2020-12-07 10:24:03,,,,,,,37.2
2020-12-07 10:26:02,,,,,,40.2,37
2020-12-07 10:26:03,,,,,39.4,,
2020-12-07 10:28:02,,,46.9,,39.5,39.9,36.8
2020-12-07 10:30:03,,,46.7,,,39.6,36.6
2020-12-07 10:32:02,,,,,,39.4,
2020-12-07 10:32:03,,1,46.6,,,,36.5
2020-12-07 10:34:02,,,,,,41.1,36.4
2020-12-07 10:36:02,,,46.5,,39.6,41.5,36.5
2020-12-07 10:38:02,,,,,,41.9,36.9
2020-12-07 10:40:02,,,,,,43.1,38.1
2020-12-07 10:40:03,,,46.4,,,,
2020-12-07 10:42:02,,,,,,44,39
2020-12-07 10:44:02,,,,,,44.8,39.7
2020-12-07 10:46:02,,,,,,45.7,40.7
2020-12-07 10:48:02,,,,,,46.5,41.6
2020-12-07 10:50:02,,,,,,47.3,42.3
2020-12-07 10:50:03,,,46.3,,,,
2020-12-07 10:52:03,,0,,,,44.3,42.7
2020-12-07 10:54:02,,,46.2,,,44,42.4
2020-12-07 10:56:02,,,46.1,,,43.4,42.1
2020-12-07 10:58:02,,,,,,43.3,41.7
2020-12-07 10:58:03,,,46,,,,
2020-12-07 11:00:02,,,,4.1,,43.1,
2020-12-07 11:00:03,,,45.1,,,,41.2
2020-12-07 11:02:02,,,,,,42.6,40.9
2020-12-07 11:04:02,,,,,,42.2,40.8
2020-12-07 11:06:02,,,,,,41.8,40.6
2020-12-07 11:08:02,,,,,,41.6,40.3
2020-12-07 11:10:03,,,,,,41.4,39.9
2020-12-07 11:12:02,,,45,,,41.2,39.3
2020-12-07 11:14:02,,,,,,41,38.6
2020-12-07 11:16:02,,,,,,40.5,38.3
2020-12-07 11:18:02,,,44.9,,,40.1,
2020-12-07 11:20:02,,,,,,39.8,38.2
2020-12-07 11:22:02,,,,,,39.5,38.1
2020-12-07 11:24:02,,,,,,39.2,37.9
2020-12-07 11:26:02,,,44.8,,,38.8,37.6
2020-12-07 11:28:02,,,,,,38.5,37.4
2020-12-07 11:30:03,,,,,,38.1,37.1
2020-12-07 11:32:02,,,44.7,,,38,36.6
2020-12-07 11:34:02,,1,,,,39.8,35.9
2020-12-07 11:36:02,,,,,,40.9,36
2020-12-07 11:38:02,,,44.6,,,41.3,36.3
2020-12-07 11:40:02,,,,,,42.4,
2020-12-07 11:40:03,,,,,39.5,,37.4
2020-12-07 11:42:02,,,44.4,,,43.4,38.4
2020-12-07 11:44:02,,,,,,44.2,39.2
2020-12-07 11:46:02,,,44.3,,39.4,45,39.9
2020-12-07 11:48:02,,,,,39.5,45.7,40.8
2020-12-07 11:50:02,,,,,,46.5,
2020-12-07 11:50:03,,,,,39.4,,41.5
2020-12-07 11:52:02,,,44.2,,,47.3,42.3
2020-12-07 11:54:02,,0,,,39.3,43.2,42.2
2020-12-07 11:56:02,,,,,39.4,43.4,41.9
2020-12-07 11:58:02,,,,,,42.7,
2020-12-07 11:58:03,,,44,,,,41.6
2020-12-07 12:00:02,,,,4.5,,,
2020-12-07 12:00:03,,,43.9,,39.3,42.6,41.2
2020-12-07 12:02:02,,,,,,42.5,40.7
2020-12-07 12:04:02,,,,,,42,40.3
2020-12-07 12:06:03,,,,,,41.6,40.2
2020-12-07 12:08:02,,,,,,41.4,39.9
2020-12-07 12:10:03,,,43.8,,39.4,41.1,39.6
2020-12-07 12:12:02,,,,,,40.8,39.3
2020-12-07 12:14:02,,,,,39.3,40.6,39.1
2020-12-07 12:16:02,,,43.3,,,40.3,38.9
2020-12-07 12:18:02,,,43.4,,39.4,40.1,38.6
2020-12-07 12:20:02,,,43.3,,39.3,40,38.3
2020-12-07 12:22:02,,,,,,39.9,38
2020-12-07 12:22:03,,,43.1,,,,
2020-12-07 12:24:02,,,43,,39.4,39.6,37.9
2020-12-07 12:26:02,,,,,,39.4,37.6
2020-12-07 12:28:02,,,,,,39.2,37.5
2020-12-07 12:30:02,,,,,,39,37.2
2020-12-07 12:32:02,,,42.5,,39.5,38.8,37
2020-12-07 12:34:02,,,42.2,,39.4,38.6,36.7
2020-12-07 12:36:02,,,,,39.5,38.4,36.5
2020-12-07 12:38:02,,1,,,,40.4,35.8
2020-12-07 12:40:02,,,,,,40.7,
2020-12-07 12:40:03,,,42.1,,39.4,,35.7
2020-12-07 12:42:02,,,,,39.5,40.9,36
2020-12-07 12:44:02,,,42,,39.4,42.3,37.2
2020-12-07 12:46:02,,,,,39.5,43.1,38.1
2020-12-07 12:46:03,,,41.9,,,,
2020-12-07 12:48:02,,,,,,44,39
2020-12-07 12:50:02,,,,,,44.8,
2020-12-07 12:50:03,,,41.6,,39.4,,39.8
2020-12-07 12:52:02,,,,,,45.6,40.6
2020-12-07 12:54:02,,,41.5,,,46.4,41.2
2020-12-07 12:56:02,,,41.4,,,47.2,42.1
2020-12-07 12:58:02,,0,41.5,,,43.1,42.2
2020-12-07 13:00:02,,,,4.4,,,
2020-12-07 13:00:03,,,41.4,,,43.2,41.8
2020-12-07 13:02:02,,,,,39.3,42.6,41.6
2020-12-07 13:04:02,,,,,,42.5,41.2
2020-12-07 13:06:02,,,41.3,,,42.4,40.6
2020-12-07 13:08:02,,,,,,42,40.3
2020-12-07 13:10:03,,,,,,41.6,40.1
2020-12-07 13:12:02,,,,,,41.4,39.8
2020-12-07 13:12:03,,,41.2,,,,
2020-12-07 13:14:02,,,41.3,,,41.1,39.5
2020-12-07 13:16:02,,,41.2,,,41,39.2
2020-12-07 13:18:02,,,,,,40.8,38.9
2020-12-07 13:20:02,,,,,,40.6,38.8
2020-12-07 13:22:02,,,,,,40.3,38.5
2020-12-07 13:22:03,,,41.1,,39.2,,
2020-12-07 13:24:02,,,,,,40,38.1
2020-12-07 13:26:02,,,,,,39.7,37.7
2020-12-07 13:28:02,,,,,,39.6,37.5
2020-12-07 13:30:02,,,41,,,39.4,37.4
2020-12-07 13:32:02,,,,,,39.2,37.2
2020-12-07 13:34:02,,,,,,39,37
2020-12-07 13:36:02,,,,,,38.8,36.7
2020-12-07 13:38:02,,,,,,38.6,36.5
2020-12-07 13:40:02,,,,,,38.4,
2020-12-07 13:40:03,,,40.9,,,,36.2
2020-12-07 13:42:02,,1,41,,,38.2,36
2020-12-07 13:44:02,,,40.9,,,40.7,
2020-12-07 13:46:02,,,,,,41.4,36.4
2020-12-07 13:48:02,,,,,,42.7,37.7
2020-12-07 13:50:02,,,,,,43.7,
2020-12-07 13:50:03,,,40.8,,,,38.7
2020-12-07 13:52:02,,,,,,44.4,39.3
2020-12-07 13:54:02,,,,,39.1,44.8,39.5
2020-12-07 13:56:02,,,,,39.2,44.6,
2020-12-07 13:58:02,,,,,,45.3,40.3
2020-12-07 14:00:03,,,40.7,4.7,,46.4,41.4
2020-12-07 14:02:02,,,,,,47.2,
2020-12-07 14:02:03,,,,,,,42.2
2020-12-07 14:04:02,,0,,,,43.5,42.1
2020-12-07 14:06:02,,,,,39.1,43.6,41.8
2020-12-07 14:08:02,,,,,,43,41.5
2020-12-07 14:10:02,,,40.6,,39.2,42.8,41.1
2020-12-07 14:12:02,,,,,,42.7,40.6
2020-12-07 14:12:03,,,,,39.1,,
2020-12-07 14:14:02,,,,,,42.3,40.2
2020-12-07 14:16:02,,,40.5,,,42.1,39.9
2020-12-07 14:18:02,,,,,,41.8,39.7
2020-12-07 14:18:03,,,40.6,,,,
2020-12-07 14:20:02,,,,,,,39.3
2020-12-07 14:20:03,,,40.5,,,,
2020-12-07 14:22:02,,,,,,41.6,38.8
2020-12-07 14:22:03,,,,,39,,
2020-12-07 14:24:02,,,40.4,,39.1,41.3,38.6
2020-12-07 14:26:02,,,,,39,41.1,38.4
2020-12-07 14:28:02,,,,,,40.7,38.3
2020-12-07 14:30:02,,,,,39.1,40.3,38.1
2020-12-07 14:32:02,,,,,,40.7,37.7
2020-12-07 14:34:02,,,,,,41,
2020-12-07 14:34:03,,,40.3,,,,
2020-12-07 14:36:02,,,,,,40.7,
2020-12-07 14:38:02,,1,,,,40.2,36
2020-12-07 14:40:03,,,40.2,,,41.5,36.9
2020-12-07 14:42:02,,,,,39,41.7,36.8
2020-12-07 14:44:02,,,,,39.1,42.6,37.6
2020-12-07 14:46:02,,,,,39,43.8,38.7
2020-12-07 14:48:02,,,40,,,44.6,39.6
2020-12-07 14:50:02,,,,,,45.4,
2020-12-07 14:50:03,,,,,,,40.3
2020-12-07 14:52:02,,,,,,46.3,41.3
2020-12-07 14:54:02,,0,,,,44.9,42.3
2020-12-07 14:56:02,,,39.9,,,43.5,41.9
2020-12-07 14:58:03,,,,,,43.6,41.6
2020-12-07 15:00:02,,,,4.9,,,
2020-12-07 15:00:03,1,,,,,,38.6
2020-12-07 15:02:02,,,40.7,,,45.1,40.7
2020-12-07 15:04:02,,,42.1,,,47.9,43.1
2020-12-07 15:06:03,,,43.8,,,50.1,45.2
2020-12-07 15:08:02,,,45.3,,,51.9,47.2
2020-12-07 15:10:03,,,47,,,53.6,48.9
2020-12-07 15:12:02,,,48.5,,39.1,55.1,50.5
2020-12-07 15:14:02,0,,50,,39,56.6,52.1
2020-12-07 15:16:02,,,51.2,,,52.2,50.5
2020-12-07 15:18:02,,,,,,51.9,49.8
2020-12-07 15:18:03,,,51.5,,,,
2020-12-07 15:20:02,,,,,,51.3,49.6
2020-12-07 15:22:02,,,,,,50.9,49.5
2020-12-07 15:22:03,,,,,39.1,,
2020-12-07 15:24:02,,,51.6,,,50.6,48.9
2020-12-07 15:26:02,,,,,,50.2,48.4
2020-12-07 15:28:02,,,,,,49.8,48.1
2020-12-07 15:30:02,,,,,,49.5,47.8
2020-12-07 15:32:02,,,51.5,,,49.2,47.4
2020-12-07 15:34:02,,,,,39.2,48.8,47
2020-12-07 15:36:02,,,,,39.1,48.5,46.7
2020-12-07 15:38:02,,,,,,48.1,46.4
2020-12-07 15:40:02,,,,,,47.8,
2020-12-07 15:40:03,,,,,,,46
2020-12-07 15:42:02,,,,,,47.4,45.6
2020-12-07 15:44:02,,,,,,47,45.3
2020-12-07 15:46:02,,,,,,46.7,44.9
2020-12-07 15:48:02,,,,,39,46.3,44.6
2020-12-07 15:50:02,,,,,,45.9,
2020-12-07 15:50:03,,,,,39.1,,44.3
2020-12-07 15:52:02,,,,,39,45.6,44
2020-12-07 15:54:02,,,,,,45.2,43.7
2020-12-07 15:56:02,,,,,,44.9,43.5
2020-12-07 15:58:02,,,,,,44.6,43.2
2020-12-07 16:00:03,,,,,,44.2,42.9
2020-12-07 16:02:03,,,,,,44,42.6
2020-12-07 16:04:02,,,,,39.1,43.7,42.3
2020-12-07 16:06:02,,,,,39,43.4,42
2020-12-07 16:08:02,,,,,,43,41.8
2020-12-07 16:08:03,,,51.4,,,,
2020-12-07 16:10:02,,,,,,42.7,41.5
2020-12-07 16:10:03,,,,,39.1,,
2020-12-07 16:12:02,,,51.5,,39,42.4,41.2
2020-12-07 16:14:02,,,51.4,,,42.1,40.9
2020-12-07 16:16:02,,,,,,41.8,40.7
2020-12-07 16:18:02,,,,,,41.5,40.4
2020-12-07 16:20:02,,,,,,41.2,
2020-12-07 16:20:03,,,,,,,40.1
2020-12-07 16:22:02,,,51.2,,,40.9,39.9
2020-12-07 16:24:02,,,50.9,,,40.6,39.7
2020-12-07 16:26:02,,,,,,40.3,39.4
2020-12-07 16:26:03,,,50.7,,,,
2020-12-07 16:28:02,,,50.5,,,40,39.2
2020-12-07 16:30:03,,,,,,39.8,39
2020-12-07 16:32:02,,,,,,39.5,38.8
2020-12-07 16:34:02,,,,,39.1,39.3,38.6
2020-12-07 16:36:02,,,50.4,,,39,38.4
2020-12-07 16:38:02,,,50.3,,,38.8,38.2
2020-12-07 16:40:02,,,50.4,,,38.6,38
2020-12-07 16:42:02,,,,,,38.3,37.8
2020-12-07 16:44:02,,,50.3,,,38.1,37.6
2020-12-07 16:46:02,,,,,39,37.9,37.4
2020-12-07 16:48:02,,,,,39.1,37.6,37.2
2020-12-07 16:50:02,,,,,,37.4,37
2020-12-07 16:52:02,,,,,,37.2,36.8
2020-12-07 16:52:03,,,50.2,,,,
2020-12-07 16:54:02,,,,,39,36.9,36.6
2020-12-07 16:56:02,,,,,39.1,36.7,36.4
2020-12-07 16:58:02,,,,,,36.4,36.2
2020-12-07 17:00:02,,,,4.8,,36.2,
2020-12-07 17:00:03,,1,,,,,36
2020-12-07 17:02:02,,,,,,34.1,29.3
2020-12-07 17:04:02,,,,,,34.5,29.4
2020-12-07 17:06:02,,,50.1,,,35.6,30.4
2020-12-07 17:08:02,,,,,,36.6,31.5
2020-12-07 17:10:03,,,,,,37.9,32.7
2020-12-07 17:12:02,,,,,39.2,38.6,33.5
2020-12-07 17:14:02,,,,,,39.4,34.3
2020-12-07 17:14:03,,,,,39.1,,
2020-12-07 17:16:02,,,,,,40.3,
2020-12-07 17:16:03,,,50,,39.2,,35.3
2020-12-07 17:18:02,,,50.1,,,41.3,36.1
2020-12-07 17:20:03,,,50,,39.1,42.2,37.2
2020-12-07 17:22:02,,,,,39.2,42.9,37.9
2020-12-07 17:24:02,,,,,,43.7,38.6
2020-12-07 17:24:03,,,49.9,,,,
2020-12-07 17:26:02,,,,,,44.2,39
2020-12-07 17:28:02,,,,,39.1,43.9,38.7
2020-12-07 17:30:03,,,,,39.2,44.3,39.4
2020-12-07 17:32:02,,,,,,45.1,40.3
2020-12-07 17:32:03,,,49.8,,,,
2020-12-07 17:34:02,,,,,,46.1,41.2
2020-12-07 17:36:02,,,,,,47.1,42.1
2020-12-07 17:38:02,,,,,,46.6,41.5
2020-12-07 17:40:02,,,,,,46.9,42.1
2020-12-07 17:42:02,,0,,,,43.6,41.8
2020-12-07 17:42:03,,,49.7,,,,
2020-12-07 17:44:02,,,,,,43.8,41.6
2020-12-07 17:46:02,,,49.6,,,43.1,41.3
2020-12-07 17:48:02,,,,,,42.9,41
2020-12-07 17:50:02,,,49.5,,,42.8,40.6
2020-12-07 17:52:02,,,,,,42.4,40.2
2020-12-07 17:54:02,,,,,,42.1,39.9
2020-12-07 17:56:02,,,,,,41.9,39.8
2020-12-07 17:58:02,,,49.4,,39.3,,39.1
